X,Y,district,monument_id,ste_name,period,category,subcategory,type
383022.0302,6777320.677,Hämeenlinna,1000000223,Syrjäntaka SW,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448909.3605,7065030.244,Pyhäjärvi,1000000309,Kuoppaharjunniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
380109.1785,7023900.537,Perho,584010003,Tiala/Rantala,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
309648.9524,6688884.877,Salo,1000000273,Sortti SW,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
280445.2641,7011676.063,Kauhava,1000000283,Juovukkamaa,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
456866.1956,7055544.087,Pyhäjärvi,1000000314,Rönkönharju,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
237425.7552,6732183.124,Nousiainen,1000000315,Kuuvanvuori,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
455686.6563,7058882.744,Pyhäjärvi,1000000321,Väisäsenniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
452518.6013,6887601.628,Toivakka,1000000342,Salokas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
527458.5526,6860702.771,Juva,1000000359,Hyötyynniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
548170.2238,6858703.657,Juva,1000000371,Virsikallio,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448329.6445,7050226.198,Pyhäjärvi,1000000295,Sittoniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448889.3674,7065999.856,Pyhäjärvi,1000000310,Peltola,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
532186.6755,6854185.414,Juva,1000000376,Kilpolankoski,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
284767.6729,6974834.885,Seinäjoki,743010006,Nurminiemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
384379.2201,7089066.353,Sievi,746010021,Ylitalo,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
368429.0001,7092530,Sievi,746010064,Pietilä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
234020.0001,6861245,Siikainen,747010003,Purukuja A ja B,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
533016.351,6852925.926,Juva,1000000377,Matinniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
537934.4015,6845608.888,Juva,1000000382,Neulaniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
546620.9343,6838981.597,Juva,1000000383,Pukkilampi A,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
544731.5897,6862672.052,Juva,1000000386,Piikkilä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
474737.9017,7433991.934,Sodankylä,1000000410,Rakkokangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
536245.0694,6847388.162,Juva,1000000380,Heraniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
536225.078,6847897.963,Juva,1000000381,Heralahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448409.5414,7071877.495,Pyhäjärvi,1000000404,Kupas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
594782.2981,6896710.553,Enonkoski,1000000454,Ruutanlampi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
234008.4897,6869637.91,Siikainen,747010013,Koivisto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
213581.6008,6890442.471,Kristiinankaupunki,750010005,Sideby-Tamminen,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
418365.9327,7290200.612,Simo,751010057,Sarvioja,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
422173.3776,7297037.869,Simo,751010061,Kalliokoski,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
487272.7366,7492208.539,Sodankylä,1000000424,Pekuraivio,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
605567.0226,6878595.888,Enonkoski,1000000440,Kotkuinniemi g,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
491631.0301,7471376.93,Sodankylä,1000000444,Kenttälä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
603995.5929,6893994.683,Enonkoski,1000000474,Pöytälahti c,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
487922.4769,7492278.518,Sodankylä,1000000501,Sahasuvanto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
568610.404,7323310.696,Posio,1000000563,Porolampi 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
298070.5388,6703142.092,Salo,587010007,Niku,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
404229.9763,6898268.137,Petäjävesi,592010006,Pirttiniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
409053.0258,6900626.209,Petäjävesi,592010011,Souru,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
337440.3462,7018047.729,Lappajärvi,403010008,Mäkelä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
555447.6973,6767270.51,Lappeenranta,405010001,Saksanniemi Kärjenlampi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",poistettu kiinteä muinaisjäännös (ei rauhoitettu)
471600.2155,6818611.468,Pertunmaa,1000000254,Aitsaari,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
225612.265,6781716.172,Rauma,406010020,Kaukolan sorakuoppa,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
443902.7886,6725996.611,Lapinjärvi,407010001,Kaunisto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
457787.2174,6722478.087,Lapinjärvi,407010010,Liden,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
457847.1916,6722957.894,Lapinjärvi,407010012,Malm (Malmbacken/Malms),stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
460456.1358,6723777.574,Lapinjärvi,407010017,Kronhaga,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
224605.946,6724476.152,Masku,1000000259,Pihlajamäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
308720.3241,6689666.557,Salo,1000000271,Riihenmäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
558386.0811,6865890.81,Juva,1000000364,Palosjärvi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
558316.1096,6865980.775,Juva,1000000365,Hiidenlampi A,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
558276.1224,6865970.776,Juva,1000000366,Hiidenlampi B,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
220876.6017,6908073.42,Kristiinankaupunki,409010026,Lappfjärd-Norrviken,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
222637.8953,6908000.46,Kristiinankaupunki,409010028,Lappfjärd-Langäng,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
227377.9779,6909911.71,Kristiinankaupunki,409010029,Lappfjärd-Riihiluoma,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
555927.1697,6842730.125,Juva,1000000385,Marjakangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448349.5661,7071637.587,Pyhäjärvi,1000000405,Lapinharju,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
505125.5727,7484331.752,Sodankylä,1000000407,Vaarala,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
598920.6697,6886674.605,Enonkoski,1000000409,Hyypiänniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
482434.715,7476224.96,Sodankylä,1000000430,Savikangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
625359.2709,6825780.251,Parikkala,580010006,Käinniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
535543.3986,7453564.194,Pelkosenniemi,583010011,Serrinsuvanto N,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
489091.9942,7495907.062,Sodankylä,1000000497,Kersilösuvanto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
380678.1991,6730614.448,Riihimäki,1000000498,Toivola,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
489211.9448,7497146.557,Sodankylä,1000000499,Uusitalo,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",poistettu kiinteä muinaisjäännös (ei rauhoitettu)
488912.0754,7494427.658,Sodankylä,1000000503,Kaarrekoski 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
422190.9809,7456267.859,Kittilä,1000000540,Peräjärvi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
380511.2664,6729553.871,Riihimäki,1000000555,Jusula S,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
533794.1522,7432632.613,Pelkosenniemi,583010066,Säynäjäjärvi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
523498.2556,7446586.979,Pelkosenniemi,583010073,Pietarinranta,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
455506.7128,7064880.333,Pyhäjärvi,1000000401,Rauha,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
381271.2399,7552033.284,Muonio,1000000550,Ylisenpäänlampi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
521219.2404,7417798.548,Kemijärvi,320010283,Niemelä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
399451.4448,6773356.35,Hämeenlinna,401010008,Linnoinen 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
337753.2231,7017775.837,Lappajärvi,403010007,Kuoppalankangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
488922.0706,7494187.749,Sodankylä,1000000502,Kaarrekoski 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
548520.4996,6763242.099,Lappeenranta,405010029,Jängynjärvi-Leinniemenkärki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
555067.8937,6757114.604,Lappeenranta,405010034,Kesälampi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
222360.5556,6785091.804,Rauma,406010019,Vahala,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
231336.9604,6782787.774,Rauma,406010026,Neittamojärvi (ent. Mäkelän torppa),stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
453329.0136,6722278.151,Lapinjärvi,407010002,Strandas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
459166.6691,6721398.531,Lapinjärvi,407010007,Hannusbacken,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
306070.0804,6982887.727,Lapua,408010014,Puolijoki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
319167.7738,6995810.584,Lapua,408010027,Alapiha,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
293295.2304,6979018.235,Lapua,408010029,Koivumäki 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
500727.4933,7416139.169,Kemijärvi,320010298,Hauta-Morkka,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
550417.6091,7369388.099,Kemijärvi,320010300,Isojärvi W,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
422271.3414,6757233.941,Lahti,398010014,Lintutorni,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
429198.5633,6754874.922,Lahti,398010016,Myllyoja,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
223185.6634,6909135.006,Kristiinankaupunki,409000053,Lappfjärd-Lillsjö/Lindbäck,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
220681.6773,6907599.61,Kristiinankaupunki,409010032,Lappfjärd-Berg,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
223471.5099,6919337.917,Kristiinankaupunki,409010050,Karijoen Susiluola,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
410352.5807,7536267.676,Kittilä,1000000545,Virtaniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
352489.6299,6709878.654,Karkkila,1000000580,Ahmoo Visa,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
567271.9306,7326229.516,Posio,1000000590,Visaniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
561353.3223,7325285.884,Posio,1000000600,Kenttäniemi 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
567934.6707,7323387.661,Posio,1000000565,Kotipuronsuo 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
663838.1762,6972030.478,Joensuu,1000000621,Sahaniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
404672.773,6904791.519,Petäjävesi,592010002,Uimala,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
406470.0685,6899084.815,Petäjävesi,592010018,Hankalahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
664262.9935,6975407.112,Joensuu,1000000623,Siimelä 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
564812.9252,7324569.177,Posio,1000000637,Askelkangas 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
270122.1893,6825365.848,Sastamala,1000000652,Putaja/Vähä-Lähteenmäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
394652.2647,6797377.665,Padasjoki,1000000664,Hepokivet,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
396901.3539,6799037.008,Padasjoki,1000000670,Hankajärvet,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
421941.4767,6756624.185,Lahti,1000000611,Hölmänmäki 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
568365.4995,7325184.94,Posio,1000000643,Pikkulahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
394177.6747,6749319.991,Hausjärvi,401010001,Teuronlahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
391136.7659,6777960.454,Hämeenlinna,401010012,Katinsilta,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
458327.0693,6707823.993,Loviisa,585010026,Stormossen 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
449709.0621,7058462.895,Pyhäjärvi,1000000307,Likoniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
448849.378,7066659.591,Pyhäjärvi,1000000311,Ketola,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
314516.745,6741358.811,Tammela,1000000317,Kylä-Tulokas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
500636.9573,7742188.001,Utsjoki,1000000696,Kidisjoki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
406737.4109,6796028.264,Padasjoki,1000000724,Iso-Tarus B,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
658140.4358,6983553.811,Joensuu,1000000766,Luotsiniemi 3,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
222927.742,6916092.214,Kristiinankaupunki,409010052,Lappfjärd-Storliden/Isokorpi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
446596.9999,6920754,Laukaa,410010006,Kirkkoranta,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
463594.0635,6905904.309,Laukaa,410010016,Markkula,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
449169.8647,6906583.982,Laukaa,410010024,Harjukangas A,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
570496.6411,7323804.505,Posio,1000000570,Akanpuro,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
678644.3148,6945978.031,Joensuu,1000000781,Hautakangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
669700.8776,6955780.05,Joensuu,1000000788,Keskimmäisenpohja,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
520300.7773,7026506.004,Lapinlahti,402010002,Kärkkäinen,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
553648.4163,6766740.714,Lappeenranta,405010025,Uirinniemi-Kärjenlahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
563570.9999,6762134,Lappeenranta,405010031,Hanhijärvi-Hanhisillanjoki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
566522.235,7326105.565,Posio,1000000577,Hikkeränniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
509245.6684,6913081.61,Pieksämäki,1000000619,Petronsaari,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
663633.2616,6972728.196,Joensuu,1000000626,Variskallio,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
664552.8968,6971523.679,Joensuu,1000000627,Koposenpuro,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
568363.4947,7325395.853,Posio,1000000644,Parakkasaari,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
519361.1496,7028435.225,Lapinlahti,402010006,Honkaharju,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
528817.4129,7010962.294,Lapinlahti,402010010,Ylä-Pitkä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
459616.4981,6717959.92,Lapinjärvi,407010004,Nybacken,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
542532.4807,6861502.506,Juva,1000000374,Repomäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
449928.9637,7062761.161,Pyhäjärvi,1000000398,Mustaparta,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
267682.3062,6794449.259,Huittinen,1000000400,Pajulehto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
604567.4218,6879480.53,Enonkoski,1000000413,Kotkuinniemi b,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
599038.582,6895786.941,Enonkoski,1000000442,Käkötaipale a,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
498257.94,7719797.012,Utsjoki,1000000821,Vuogojavri 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
227268.5983,6782357.929,Rauma,406010023,Myllymaa,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
463424.9588,6720478.921,Lapinjärvi,407010015,Fällismalm,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
460116.2842,6721488.5,Lapinjärvi,407010016,Antasbacken,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
662778.6161,6968599.852,Joensuu,1000000708,Parviaisenlahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
661699.0535,6968459.902,Joensuu,1000000713,Vehkalahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
658430.3205,6982319.307,Joensuu,1000000763,Rukavaaran pohjoispää 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
657415.7195,6984428.456,Joensuu,1000000769,Kesälampi 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
564039.227,7329681.118,Posio,1000000646,Kuumakangas,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
309214.8258,6981619.249,Lapua,408010005,Kotosaarenmäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
309850.5796,6979787.988,Lapua,408010006,Rintamäki/Ämmälänmäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
301488.9027,6987686.78,Lapua,408010010,Sippolanmäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
452148.558,6933653.101,Laukaa,410010012,Äijälä/Saarela,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
453198.2473,6906603.985,Laukaa,410010018,Lummelahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
445721.1986,6919458.786,Laukaa,410010022,Tyvelä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",poistettu kiinteä muinaisjäännös (ei rauhoitettu)
604535.4278,6881029.9,Enonkoski,1000000429,Sammallahti,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
660874.3412,6980145.194,Joensuu,1000000772,Umpilampi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
667001.9649,6955015.343,Joensuu,1000000783,Jokivarsi 2,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
329155.6434,7024854.961,Lappajärvi,403010005,Ahopelto,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
556827.1298,6768510.021,Lappeenranta,405010002,Etu- ja Taka-Muntero,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
563714.3343,6773757.94,Lappeenranta,405010007,Mikonsaari,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
566633.1645,6772568.43,Lappeenranta,405010009,Hyötiönsaari 1,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",poistettu kiinteä muinaisjäännös (ei rauhoitettu)
570881.4426,6775017.463,Lappeenranta,405010019,Kohusaari,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
598491.8061,6895061.225,Enonkoski,1000000443,Kierinniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
596399.6859,6887288.348,Enonkoski,1000000445,Emännänniemi,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
601961.4091,6895111.22,Enonkoski,1000000459,Käkölampi a,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
455588.1018,6722777.955,Lapinjärvi,407010011,Gammelby,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
308116.269,6980809.574,Lapua,408010002,Hiipakka,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
302622.4538,6986232.375,Lapua,408010011,Latva-Erkkilä,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
308356.1207,6994964.888,Lapua,408010024,Vuorenmaa/Hatunluoma,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
320491.241,6994568.094,Lapua,408010026,Luomala,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
222970.7355,6913958.073,Kristiinankaupunki,409010031,Lappfjärd-Santamäki,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
222640.8669,6914120.004,Kristiinankaupunki,409010041,Lappfjärd-Byåsen,stone age,"asuinpaikat,  ,  ,","ei määritelty,  ,  ,",kiinteä muinaisjäännös
