objecttype,easting,northing,seals,fromdate,todate
DRESS FASTENER (DRESS),"589000","127000","0","1500","1600"
DRESS FASTENER (DRESS),"594000","128000","0","1500","1600"
DRESS FASTENER (DRESS),"601000","129000","0","1500","1600"
DRESS FASTENER (DRESS),"616000","140000","0","1500","1700"
DRESS FASTENER (DRESS),"616000","140000","0","1500","1700"
DRESS FASTENER (DRESS),"616000","140000","0","1500","1600"
DRESS FASTENER (DRESS),"616000","140000","0","1500","1600"
DRESS FASTENER (DRESS),"616000","140000","0","1500","1600"
DRESS FASTENER (DRESS),"617000","147000","0","1500","1650"
DRESS FASTENER (DRESS),"630000","148000","0","1500","1699"
DRESS FASTENER (DRESS),"631000","158000","0","1500","1700"
DRESS FASTENER (DRESS),"631000","158000","0","1500","1700"
DRESS FASTENER (DRESS),"631000","158000","0","1500","1650"
DRESS FASTENER (DRESS),"635000","148000","0","1500","1600"
DRESS FASTENER (DRESS),"638000","168000","0","1500","1600"
DRESS FASTENER (DRESS),"543000","149000","0","1550","1700"
DRESS FASTENER (DRESS),"572000","137000","0","1550","1700"
DRESS FASTENER (DRESS),"580000","153000","0","1550","1700"
DRESS FASTENER (DRESS),"622000","163000","0","1550","1700"
DRESS FASTENER (DRESS),"562000","170000","0","1600","1800"
DRESS FASTENER (DRESS),"625000","159000","0","1600","1700"
DRESS FASTENER (UNKNOWN),"605000","125000","0","800","1066"
DRESS FASTENER (UNKNOWN),"569000","172000","0","1600","1800"
DRESS HOOK,"591000","147000","0","1300","1550"
DRESS HOOK,"608000","153000","0","1400","1500"
DRESS HOOK,"625000","161000","0","1475","1600"
DRESS HOOK,"635000","147000","0","1475","1600"
DRESS HOOK,"561000","159000","0","1500","1600"
DRESS HOOK,"567000","157000","0","1500","1599"
DRESS HOOK,"568000","158000","0","1500","1650"
DRESS HOOK,"569000","153000","0","1500","1600"
DRESS HOOK,"572000","137000","0","1500","1600"
DRESS HOOK,"575000","151000","0","1500","1600"
DRESS HOOK,"575000","151000","0","1500","1650"
DRESS HOOK,"576000","151000","0","1500","1599"
DRESS HOOK,"595000","151000","0","1500","1700"
DRESS HOOK,"601000","155000","0","1500","1600"
DRESS HOOK,"603000","120000","0","1500","1599"
DRESS HOOK,"605000","124000","0","1500","1600"
DRESS HOOK,"615000","140000","0","1500","1650"
DRESS HOOK,"615000","140000","0","1500","1650"
DRESS HOOK,"615000","140000","0","1500","1600"
DRESS HOOK,"615000","140000","0","1500","1600"
DRESS HOOK,"616000","139000","0","1500","1600"
DRESS HOOK,"616000","140000","0","1500","1650"
DRESS HOOK,"618000","153000","0","1500","1700"
DRESS HOOK,"619000","151000","0","1500","1600"
DRESS HOOK,"619000","168000","0","1500","1600"
DRESS HOOK,"635000","148000","0","1500","1750"
DRESS HOOK,"635000","149000","0","1500","1600"
DRESS HOOK,"639000","170000","0","1540","1600"
DRESS HOOK,"628000","164000","0","1550","1600"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"632000","157000","0","1550","1700"
DRESS HOOK,"575000","160000","0","1600","1700"
DRESS HOOK,"577000","137000","0","1600","1700"
DRESS HOOK,"600000","147000","0","1600","0"
DRESS HOOK,"620000","149000","0","1600","1700"
DRESS HOOK,"575000","151000","0","1620","1630"
DRESS PIN,"632000","144000","0","1475","1600"
DRINKING VESSEL,"601000","161000","0","1670","1675"
EAR RING,"603000","125000","0","1800","2000"
EWER,"562000","150000","0","1400","1650"
EWER,"611000","157000","0","1400","1600"
FASTENING,"600000","139000","0","1066","1540"
FASTENING,"636000","148000","0","1500","1600"
FERRULE,"622000","160000","0","1200","1500"
FERRULE,"578000","138000","0","1700","1900"
FIGUREHEAD,"553000","155000","0","1800","1899"
FIGURINE,"635000","153000","0","1200","1500"
FIGURINE,"622000","137000","0","1300","1850"
FIGURINE,"589000","132000","0","1400","1800"
FIGURINE,"608000","139000","0","1400","1525"
FIGURINE,"573000","161000","0","1500","1900"
FIGURINE,"590000","150000","0","1700","1900"
FIGURINE,"634000","168000","0","1750","1900"
FIGURINE,"582000","164000","0","1800","1900"
FIGURINE,"607000","128000","0","1800","1900"
FIGURINE,"614000","159000","0","1800","1900"
FIGURINE,"618000","146000","0","1800","1900"
FIGURINE,"567000","169000","0","1850","1990"
FINGER RING,"556000","170000","0","800","1100"
FINGER RING,"566000","155000","0","800","1100"
FINGER RING,"620000","165000","0","800","1100"
FINGER RING,"625000","147000","0","800","1100"
FINGER RING,"599000","146000","0","900","1100"
FINGER RING,"626000","166000","0","900","1099"
FINGER RING,"551000","156000","0","1100","1500"
FINGER RING,"573000","162000","0","1100","1500"
FINGER RING,"617000","159000","0","1100","1400"
FINGER RING,"620000","163000","0","1100","1300"
FINGER RING,"624000","155000","0","1150","1400"
FINGER RING,"627000","158000","0","1150","1300"
FINGER RING,"585000","153000","0","1200","1400"
FINGER RING,"588000","163000","0","1200","1700"
FINGER RING,"588000","163000","0","1200","1600"
FINGER RING,"599000","139000","0","1200","1300"
FINGER RING,"603000","127000","0","1200","1400"
FINGER RING,"605000","124000","0","1200","1700"
FINGER RING,"610000","141000","0","1200","1500"
FINGER RING,"612000","134000","0","1200","1300"
FINGER RING,"612000","155000","0","1200","1399"
FINGER RING,"616000","140000","0","1200","1400"
FINGER RING,"619000","155000","0","1200","1299"
FINGER RING,"560000","172000","0","1300","1500"
FINGER RING,"588000","130000","0","1300","1500"
FINGER RING,"593000","151000","0","1300","1500"
FINGER RING,"605000","125000","0","1300","1400"
FINGER RING,"630000","156000","0","1300","1600"
FINGER RING,"631000","141000","0","1300","1540"
FINGER RING,"631000","141000","0","1300","1540"
FINGER RING,"631000","157000","0","1300","1400"
FINGER RING,"550000","143000","0","1400","1500"
FINGER RING,"550000","145000","0","1400","1525"
FINGER RING,"582000","156000","0","1400","1500"
FINGER RING,"588000","132000","0","1400","1500"
FINGER RING,"588000","159000","0","1400","1600"
FINGER RING,"593000","129000","0","1400","1550"
FINGER RING,"594000","128000","0","1400","1600"
FINGER RING,"597000","170000","0","1400","1550"
FINGER RING,"602000","124000","0","1400","1500"
FINGER RING,"604000","123000","0","1400","1600"
FINGER RING,"604000","140000","0","1400","1550"
FINGER RING,"621000","143000","0","1400","1600"
FINGER RING,"626000","152000","0","1400","1550"
FINGER RING,"627000","150000","0","1400","1600"
FINGER RING,"628000","158000","0","1400","1600"
FINGER RING,"625000","161000","0","1450","1700"
FINGER RING,"635000","147000","0","1450","1550"
FINGER RING,"556000","170000","0","1500","1800"
FINGER RING,"559000","170000","0","1500","1700"
FINGER RING,"564000","143000","0","1500","1800"
FINGER RING,"575000","151000","0","1500","1800"
FINGER RING,"593000","129000","0","1500","1700"
FINGER RING,"597000","141000","0","1500","1800"
FINGER RING,"598000","126000","0","1500","1900"
FINGER RING,"602000","145000","0","1500","1600"
FINGER RING,"608000","132000","0","1500","1600"
FINGER RING,"608000","143000","0","1500","1600"
FINGER RING,"610000","141000","0","1500","1700"
FINGER RING,"610000","145000","0","1500","1600"
FINGER RING,"612000","151000","0","1500","1600"
FINGER RING,"613000","156000","0","1500","1700"
FINGER RING,"627000","158000","0","1500","1699"
FINGER RING,"603000","125000","0","1540","1800"
FINGER RING,"604000","131000","0","1540","1900"
FINGER RING,"560000","172000","0","1550","1650"
FINGER RING,"625000","167000","0","1550","1750"
FINGER RING,"633000","157000","0","1550","1650"
FINGER RING,"636000","150000","0","1550","1650"
FINGER RING,"597000","126000","0","1575","1625"
FINGER RING,"561000","171000","0","1600","1900"
FINGER RING,"589000","162000","0","1600","1900"
FINGER RING,"594000","174000","0","1600","1700"
FINGER RING,"599000","139000","0","1600","1800"
FINGER RING,"603000","125000","0","1600","1700"
FINGER RING,"588000","132000","0","1650","1715"
FINGER RING,"625000","146000","0","1650","1750"
FINGER RING,"545000","154000","0","1667","1667"
FINGER RING,"607000","158000","0","1699","1705"
FINGER RING,"551000","159000","0","1700","1799"
FINGER RING,"558000","165000","0","1700","1800"
FINGER RING,"592000","158000","0","1700","1850"
FINGER RING,"600000","127000","0","1700","1900"
FINGER RING,"619000","162000","0","1700","0"
FINGER RING,"629000","158000","0","1700","1750"
FINGER RING,"634000","167000","0","1700","1800"
FINGER RING,"553000","174000","0","1800","1899"
FINGER RING,"588000","164000","0","1800","1899"
FINGER RING,"591000","147000","0","1800","0"
FINGER RING,"591000","147000","0","1800","0"
FINGER RING,"591000","147000","0","1800","0"
FINGER RING,"591000","147000","0","1800","0"
FINGER RING,"621000","150000","0","1800","1900"
FINGER RING,"624000","140000","0","1800","1900"
FINGER RING,"631000","156000","0","1800","1900"
FINGER RING,"550000","171000","0","1850","1950"
FINGER RING,"623000","136000","0","1850","1900"
FINGER RING,"631000","141000","0","1850","1900"
FINGER RING,"624000","138000","0","1852","1870"
FINGER RING,"561000","160000","0","1880","1950"
FIREARM,"594000","153000","0","1625","1900"
FITTING,"585000","163000","0","1200","1500"
FIXTURES AND FITTINGS,"605000","153000","0","1066","1700"
FIXTURES AND FITTINGS,"616000","140000","0","1200","1400"
FIXTURES AND FITTINGS,"588000","163000","0","1300","1400"
FIXTURES AND FITTINGS,"613000","155000","0","1300","1400"
FIXTURES AND FITTINGS,"609000","131000","0","1540","1650"
FIXTURES AND FITTINGS,"634000","148000","0","1540","0"
FIXTURES AND FITTINGS,"556000","170000","0","1600","1800"
FIXTURES AND FITTINGS,"595000","153000","0","1600","1800"
FIXTURES AND FITTINGS,"597000","160000","0","1800","2000"
FLASK,"626000","152000","0","1300","1500"
FOOD PREPARATION EQUIPMENT,"561000","164000","0","1700","0"
FOOTWEAR COMPONENT,"593000","142000","0","1700","1900"
FURNITURE FITTING,"614000","151000","0","1066","1500"
FURNITURE FITTING,"617000","164000","0","1200","1850"
FURNITURE FITTING,"594000","154000","0","1500","1800"
FURNITURE FITTING,"603000","125000","0","1500","1800"
FURNITURE FITTING,"636000","153000","0","1500","1800"
FURNITURE FITTING,"562000","159000","0","1540","0"
FURNITURE FITTING,"580000","147000","0","1540","1800"
FURNITURE FITTING,"603000","125000","0","1540","1900"
FURNITURE FITTING,"572000","154000","0","1600","1800"
FURNITURE FITTING,"579000","137000","0","1600","1800"
FURNITURE FITTING,"579000","137000","0","1600","1800"
FURNITURE FITTING,"603000","125000","0","1600","1800"
FURNITURE FITTING,"629000","158000","0","1600","1700"
FURNITURE FITTING,"587000","162000","0","1660","1710"
FURNITURE FITTING,"579000","137000","0","1700","1800"
GAMING PIECE,"609000","137000","0","800","1000"
GAMING PIECE,"564000","166000","0","850","1100"
GAMING PIECE,"562000","170000","0","900","1000"
GAMING PIECE,"566000","144000","0","1850","1900"
GUNFLINT,"573000","141000","0","1600","1900"
GUNFLINT,"590000","140000","0","1600","1800"
GUNFLINT,"603000","127000","0","1600","1900"
GUNFLINT,"622000","147000","0","1600","1900"
HAIR SLIDE,"591000","147000","0","1850","0"
HAMMER,"596000","173000","0","1066","2015"
HANDLE,"567000","149000","0","1600","1900"
HANGER,"631000","158000","0","1600","1700"
HANGING LAMP,"603000","128000","0","1200","1800"
HARNESS,"609000","155000","0","1000","1100"
HARNESS,"554000","173000","0","1200","1700"
HARNESS,"605000","125000","0","1300","1600"
HARNESS FITTING,"587000","164000","0","900","1099"
HARNESS FITTING,"561000","170000","0","950","1000"
HARNESS FITTING,"556000","170000","0","1000","1099"
HARNESS FITTING,"561000","160000","0","1000","1150"
HARNESS FITTING,"562000","169000","0","1000","1100"
HARNESS FITTING,"567000","158000","0","1000","1100"
HARNESS FITTING,"568000","162000","0","1000","1100"
HARNESS FITTING,"568000","167000","0","1000","1050"
HARNESS FITTING,"572000","161000","0","1000","1100"
HARNESS FITTING,"588000","163000","0","1000","1150"
HARNESS FITTING,"603000","125000","0","1000","1100"
HARNESS FITTING,"605000","130000","0","1000","1100"
HARNESS FITTING,"607000","129000","0","1000","1100"
HARNESS FITTING,"608000","153000","0","1000","1100"
HARNESS FITTING,"609000","141000","0","1000","1150"
HARNESS FITTING,"609000","155000","0","1000","1100"
HARNESS FITTING,"610000","153000","0","1000","1100"
HARNESS FITTING,"622000","154000","0","1000","1150"
HARNESS FITTING,"624000","144000","0","1000","1200"
HARNESS FITTING,"625000","156000","0","1000","1100"
HARNESS FITTING,"625000","161000","0","1000","1150"
HARNESS FITTING,"625000","161000","0","1000","1150"
HARNESS FITTING,"625000","161000","0","1000","1140"
HARNESS FITTING,"625000","166000","0","1000","1100"
HARNESS FITTING,"627000","157000","0","1000","1150"
HARNESS FITTING,"630000","154000","0","1000","1100"
HARNESS FITTING,"630000","156000","0","1000","1200"
HARNESS FITTING,"631000","146000","0","1000","1066"
HARNESS FITTING,"633000","155000","0","1000","1100"
HARNESS FITTING,"634000","150000","0","1000","1100"
HARNESS FITTING,"561000","170000","0","1001","1066"
HARNESS FITTING,"565000","152000","0","1001","1100"
HARNESS FITTING,"592000","145000","0","1100","1500"
HARNESS FITTING,"546000","146000","0","1200","1499"
HARNESS FITTING,"556000","170000","0","1200","1500"
HARNESS FITTING,"584000","149000","0","1200","1400"
HARNESS FITTING,"631000","147000","0","1200","1399"
HARNESS FITTING,"599000","162000","0","1250","1400"
HARNESS FITTING,"626000","160000","0","1250","1500"
HARNESS FITTING,"575000","134000","0","1500","1699"
HARNESS FITTING,"586000","167000","0","1500","1899"
HARNESS FITTING,"567000","168000","0","1540","0"
HARNESS FITTING,"628000","148000","0","1800","1945"
HARNESS HOOK,"596000","156000","0","1200","1500"
HARNESS HOOK,"620000","142000","0","1200","1400"
HARNESS HOOK,"594000","145000","0","1250","1350"
HARNESS MOUNT,"609000","131000","0","850","1100"
HARNESS MOUNT,"558000","161000","0","1100","1250"
HARNESS MOUNT,"560000","163000","0","1100","1150"
HARNESS MOUNT,"570000","172000","0","1150","1400"
HARNESS MOUNT,"589000","150000","0","1175","1400"
HARNESS MOUNT,"627000","166000","0","1175","1400"
HARNESS MOUNT,"564000","158000","0","1200","1350"
HARNESS MOUNT,"564000","159000","0","1200","1400"
HARNESS MOUNT,"603000","120000","0","1200","1500"
HARNESS MOUNT,"616000","139000","0","1200","1400"
HARNESS MOUNT,"621000","168000","0","1200","1400"
HARNESS MOUNT,"621000","168000","0","1200","1400"
HARNESS MOUNT,"624000","146000","0","1200","1400"
HARNESS MOUNT,"626000","166000","0","1200","1400"
HARNESS MOUNT,"627000","157000","0","1200","1500"
HARNESS MOUNT,"627000","165000","0","1200","1500"
HARNESS MOUNT,"631000","147000","0","1200","1299"
HARNESS MOUNT,"631000","155000","0","1200","1400"
HARNESS MOUNT,"635000","146000","0","1200","1400"
HARNESS MOUNT,"622000","160000","0","1250","1450"
HARNESS MOUNT,"604000","125000","0","1299","1400"
HARNESS MOUNT,"558000","172000","0","1300","1450"
HARNESS MOUNT,"613000","155000","0","1300","1400"
HARNESS MOUNT,"620000","149000","0","1500","1600"
HARNESS MOUNT,"546000","142000","0","1600","1700"
HARNESS MOUNT,"561000","171000","0","1650","1850"
HARNESS MOUNT,"603000","120000","0","1650","1750"
HARNESS MOUNT,"603000","120000","0","1700","1800"
HARNESS PENDANT,"626000","150000","0","1000","1100"
HARNESS PENDANT,"562000","169000","0","1066","1540"
HARNESS PENDANT,"609000","140000","0","1066","1540"
HARNESS PENDANT,"560000","171000","0","1100","1350"
HARNESS PENDANT,"594000","154000","0","1100","1400"
HARNESS PENDANT,"594000","154000","0","1100","1400"
HARNESS PENDANT,"605000","156000","0","1100","1500"
HARNESS PENDANT,"616000","140000","0","1100","1600"
HARNESS PENDANT,"590000","152000","0","1150","1300"
HARNESS PENDANT,"635000","149000","0","1150","1400"
HARNESS PENDANT,"553000","168000","0","1175","1350"
HARNESS PENDANT,"561000","163000","0","1175","1300"
HARNESS PENDANT,"566000","160000","0","1175","1400"
HARNESS PENDANT,"584000","146000","0","1175","1400"
HARNESS PENDANT,"584000","146000","0","1175","1400"
HARNESS PENDANT,"627000","150000","0","1175","1400"
HARNESS PENDANT,"632000","155000","0","1175","1400"
HARNESS PENDANT,"635000","146000","0","1175","1400"
HARNESS PENDANT,"635000","147000","0","1175","1400"
HARNESS PENDANT,"621000","148000","0","1180","1400"
HARNESS PENDANT,"557000","142000","0","1200","1400"
HARNESS PENDANT,"557000","169000","0","1200","1500"
HARNESS PENDANT,"557000","169000","0","1200","1500"
HARNESS PENDANT,"559000","169000","0","1200","1400"
HARNESS PENDANT,"561000","172000","0","1200","1500"
HARNESS PENDANT,"562000","159000","0","1200","1400"
HARNESS PENDANT,"567000","156000","0","1200","1400"
HARNESS PENDANT,"568000","168000","0","1200","1400"
HARNESS PENDANT,"570000","172000","0","1200","1500"
HARNESS PENDANT,"570000","174000","0","1200","1400"
HARNESS PENDANT,"571000","157000","0","1200","1400"
HARNESS PENDANT,"582000","156000","0","1200","1400"
HARNESS PENDANT,"587000","132000","0","1200","1400"
HARNESS PENDANT,"588000","151000","0","1200","1300"
HARNESS PENDANT,"593000","154000","0","1200","1400"
HARNESS PENDANT,"594000","145000","0","1200","1400"
HARNESS PENDANT,"595000","154000","0","1200","1400"
HARNESS PENDANT,"597000","125000","0","1200","1400"
HARNESS PENDANT,"603000","125000","0","1200","1350"
HARNESS PENDANT,"605000","124000","0","1200","1399"
HARNESS PENDANT,"605000","124000","0","1200","1500"
HARNESS PENDANT,"606000","127000","0","1200","1300"
HARNESS PENDANT,"612000","155000","0","1200","1400"
HARNESS PENDANT,"612000","155000","0","1200","1399"
HARNESS PENDANT,"612000","160000","0","1200","1400"
HARNESS PENDANT,"613000","155000","0","1200","1400"
HARNESS PENDANT,"613000","156000","0","1200","1400"
HARNESS PENDANT,"615000","149000","0","1200","1400"
HARNESS PENDANT,"617000","146000","0","1200","1400"
HARNESS PENDANT,"617000","166000","0","1200","1400"
HARNESS PENDANT,"617000","166000","0","1200","1400"
HARNESS PENDANT,"617000","166000","0","1200","1400"
HARNESS PENDANT,"618000","146000","0","1200","1400"
HARNESS PENDANT,"622000","143000","0","1200","1400"
HARNESS PENDANT,"622000","156000","0","1200","1400"
HARNESS PENDANT,"623000","145000","0","1200","1400"
HARNESS PENDANT,"623000","156000","0","1200","1400"
HARNESS PENDANT,"625000","161000","0","1200","1400"
HARNESS PENDANT,"626000","148000","0","1200","1400"
HARNESS PENDANT,"626000","156000","0","1200","1300"
HARNESS PENDANT,"627000","157000","0","1200","1500"
HARNESS PENDANT,"627000","159000","0","1200","1400"
HARNESS PENDANT,"628000","139000","0","1200","1300"
HARNESS PENDANT,"628000","158000","0","1200","1400"
HARNESS PENDANT,"630000","156000","0","1200","1400"
HARNESS PENDANT,"634000","147000","0","1200","1400"
HARNESS PENDANT,"634000","168000","0","1200","1400"
HARNESS PENDANT,"635000","147000","0","1200","1300"
HARNESS PENDANT,"635000","169000","0","1200","1400"
HARNESS PENDANT,"636000","148000","0","1200","1400"
HARNESS PENDANT,"636000","148000","0","1200","1400"
HARNESS PENDANT,"619000","143000","0","1225","1450"
HARNESS PENDANT,"594000","145000","0","1230","1372"
HARNESS PENDANT,"570000","174000","0","1250","1307"
HARNESS PENDANT,"592000","145000","0","1250","1400"
HARNESS PENDANT,"597000","125000","0","1250","1400"
HARNESS PENDANT,"608000","132000","0","1250","1400"
HARNESS PENDANT,"615000","140000","0","1250","1350"
HARNESS PENDANT,"624000","160000","0","1250","1400"
HARNESS PENDANT,"626000","160000","0","1250","1400"
HARNESS PENDANT,"629000","140000","0","1250","1400"
HARNESS PENDANT,"632000","158000","0","1250","1350"
HARNESS PENDANT,"555000","167000","0","1300","1400"
HARNESS PENDANT,"556000","170000","0","1300","1499"
HARNESS PENDANT,"559000","168000","0","1300","1500"
HARNESS PENDANT,"573000","175000","0","1300","1400"
HARNESS PENDANT,"601000","157000","0","1300","1400"
HARNESS PENDANT,"601000","157000","0","1300","1400"
HARNESS PENDANT,"603000","120000","0","1300","1600"
HARNESS PENDANT,"605000","125000","0","1300","1400"
HARNESS PENDANT,"605000","125000","0","1300","1400"
HARNESS PENDANT,"613000","155000","0","1300","1399"
HARNESS PENDANT,"618000","165000","0","1300","1500"
HARNESS PENDANT,"622000","156000","0","1300","1399"
HARNESS PENDANT,"624000","151000","0","1300","1400"
HARNESS PENDANT,"624000","158000","0","1300","1400"
HARNESS PENDANT,"624000","160000","0","1300","1400"
HARNESS PENDANT,"626000","152000","0","1300","1400"
HARNESS PENDANT,"628000","158000","0","1300","1450"
HARNESS PENDANT,"629000","148000","0","1300","1500"
HARNESS PENDANT,"633000","155000","0","1300","1500"
HARNESS PENDANT,"635000","149000","0","1300","1400"
HARNESS PENDANT,"635000","151000","0","1300","1400"
HARNESS PENDANT,"556000","170000","0","1350","1499"
HASP,"581000","157000","0","1100","1800"
HEAD DRESS,"598000","138000","0","1066","1800"
HERALDIC DEVICE,"582000","157000","0","1200","1400"
HINGE,"587000","162000","0","1500","1700"
HINGE,"616000","140000","0","1600","1750"
HOOKED TAG,"562000","171000","0","800","1000"
HOOKED TAG,"603000","132000","0","800","900"
HOOKED TAG,"621000","150000","0","800","950"
HOOKED TAG,"604000","126000","0","900","1100"
HOOKED TAG,"562000","170000","0","1500","1600"
HOOKED TAG,"571000","170000","0","1500","1600"
HOOKED TAG,"598000","128000","0","1500","1620"
HOOKED TAG,"599000","150000","0","1500","1600"
HOOKED TAG,"603000","125000","0","1500","1650"
HOOKED TAG,"603000","125000","0","1500","1650"
HOOKED TAG,"615000","140000","0","1500","1700"
HOOKED TAG,"618000","153000","0","1500","1700"
HOOKED TAG,"620000","149000","0","1500","1600"
HOOKED TAG,"620000","150000","0","1500","1650"
HOOKED TAG,"623000","161000","0","1500","1600"
HOOKED TAG,"626000","147000","0","1500","1550"
HOOKED TAG,"626000","166000","0","1500","1600"
HOOKED TAG,"626000","166000","0","1500","1599"
HOOKED TAG,"628000","166000","0","1500","1600"
HOOKED TAG,"584000","150000","0","1550","1700"
HOOKED TAG,"562000","149000","0","1600","1700"
HOOKED TAG,"618000","161000","0","1600","1700"
HORSE TRAPPING,"554000","168000","0","1550","1750"
HORSESHOE,"551000","159000","0","800","1299"
HORSESHOE,"551000","159000","0","1000","1699"
HORSESHOE,"551000","159000","0","1066","1599"
HORSESHOE,"580000","157000","0","1066","1540"
HORSESHOE,"564000","169000","0","1400","1700"
INCENSE HOLDER,"603000","125000","0","1066","1500"
INCENSE HOLDER,"604000","125000","0","1066","1540"
INGOT,"598000","170000","0","1200","1800"
INGOT,"573000","152000","0","1600","1900"
INKWELL,"580000","132000","0","1500","1900"
INKWELL,"616000","139000","0","1500","1900"
INSCRIBED OBJECT,"615000","156000","0","1540","0"
INTAGLIO,"622000","143000","0","1600","1900"
INTAGLIO,"637000","168000","0","1700","1900"
JETTON,"597000","125000","0","1066","0"
JETTON,"554000","173000","0","1200","1400"
JETTON,"557000","169000","0","1200","1400"
JETTON,"559000","170000","0","1200","1500"
JETTON,"594000","128000","0","1200","1400"
JETTON,"603000","125000","0","1200","1700"
JETTON,"603000","125000","0","1200","1300"
JETTON,"607000","128000","0","1200","1500"
JETTON,"635000","166000","0","1200","1699"
JETTON,"636000","148000","0","1258","1266"
JETTON,"556000","169000","0","1275","1350"
JETTON,"558000","165000","0","1279","1400"
JETTON,"630000","150000","0","1279","1335"
JETTON,"561000","172000","0","1280","1343"
JETTON,"569000","172000","0","1280","1345"
JETTON,"602000","155000","0","1280","1335"
JETTON,"617000","159000","0","1280","1335"
JETTON,"581000","157000","0","1300","1500"
JETTON,"587000","148000","0","1300","1500"
JETTON,"603000","125000","0","1300","1400"
JETTON,"606000","126000","0","1300","1400"
JETTON,"613000","155000","0","1300","1500"
JETTON,"613000","155000","0","1300","1400"
JETTON,"613000","156000","0","1300","1400"
JETTON,"613000","156000","0","1300","1500"
JETTON,"617000","154000","0","1300","1500"
JETTON,"626000","152000","0","1300","1400"
JETTON,"630000","156000","0","1300","1400"
JETTON,"635000","146000","0","1300","1600"
JETTON,"635000","151000","0","1300","1500"
JETTON,"604000","146000","0","1307","1327"
JETTON,"618000","143000","0","1317","1319"
JETTON,"603000","157000","0","1322","1328"
JETTON,"615000","154000","0","1326","1364"
JETTON,"625000","161000","0","1326","1380"
JETTON,"562000","149000","0","1327","1357"
JETTON,"589000","150000","0","1327","1357"
JETTON,"611000","158000","0","1327","1357"
JETTON,"626000","166000","0","1327","1399"
JETTON,"624000","158000","0","1328","1461"
JETTON,"587000","130000","0","1340","1364"
JETTON,"611000","149000","0","1346","1385"
JETTON,"552000","162000","0","1350","1447"
JETTON,"560000","172000","0","1350","1450"
JETTON,"564000","160000","0","1350","1450"
JETTON,"580000","154000","0","1350","1450"
JETTON,"589000","153000","0","1350","1400"
JETTON,"596000","156000","0","1350","1450"
JETTON,"597000","125000","0","1350","1450"
JETTON,"601000","157000","0","1350","1450"
JETTON,"605000","125000","0","1350","1400"
JETTON,"617000","146000","0","1350","1500"
JETTON,"623000","159000","0","1350","1450"
JETTON,"631000","149000","0","1350","1500"
JETTON,"562000","149000","0","1373","1437"
JETTON,"604000","156000","0","1380","1450"
JETTON,"558000","165000","0","1385","0"
JETTON,"588000","162000","0","1385","1422"
JETTON,"589000","151000","0","1385","1422"
JETTON,"612000","155000","0","1385","1415"
JETTON,"631000","149000","0","1385","1422"
JETTON,"547000","143000","0","1400","1599"
JETTON,"560000","171000","0","1400","1500"
JETTON,"568000","171000","0","1400","1600"
JETTON,"587000","149000","0","1400","1500"
JETTON,"587000","149000","0","1400","1500"
JETTON,"588000","162000","0","1400","1500"
JETTON,"588000","162000","0","1400","1500"
JETTON,"597000","125000","0","1400","1500"
JETTON,"603000","125000","0","1400","1500"
JETTON,"604000","131000","0","1400","1500"
JETTON,"606000","150000","0","1400","1440"
JETTON,"611000","151000","0","1400","1500"
JETTON,"615000","140000","0","1400","1450"
JETTON,"624000","154000","0","1400","1500"
JETTON,"628000","158000","0","1400","1700"
JETTON,"617000","152000","0","1415","1500"
JETTON,"632000","158000","0","1440","1500"
JETTON,"570000","171000","0","1461","1483"
JETTON,"581000","150000","0","1461","1497"
JETTON,"588000","162000","0","1461","1497"
JETTON,"597000","126000","0","1461","1483"
JETTON,"627000","148000","0","1461","1497"
JETTON,"596000","148000","0","1488","1521"
JETTON,"603000","120000","0","1490","1550"
JETTON,"553000","172000","0","1493","1519"
JETTON,"569000","156000","0","1497","1521"
JETTON,"587000","148000","0","1497","1550"
JETTON,"632000","149000","0","1497","1550"
JETTON,"558000","165000","0","1500","1525"
JETTON,"567000","167000","0","1500","1600"
JETTON,"568000","167000","0","1500","1570"
JETTON,"570000","172000","0","1500","1700"
JETTON,"570000","172000","0","1500","1700"
JETTON,"570000","172000","0","1500","1700"
JETTON,"570000","172000","0","1500","1700"
JETTON,"570000","172000","0","1500","1700"
JETTON,"572000","154000","0","1500","1570"
JETTON,"580000","153000","0","1500","1570"
JETTON,"580000","154000","0","1500","1550"
JETTON,"581000","149000","0","1500","1625"
JETTON,"585000","152000","0","1500","1570"
JETTON,"587000","148000","0","1500","1900"
JETTON,"597000","125000","0","1500","1600"
JETTON,"603000","125000","0","1500","1600"
JETTON,"609000","131000","0","1500","1600"
JETTON,"613000","155000","0","1500","1600"
JETTON,"613000","155000","0","1500","1699"
JETTON,"613000","157000","0","1500","1700"
JETTON,"615000","154000","0","1500","1600"
JETTON,"616000","140000","0","1500","1570"
JETTON,"620000","149000","0","1500","1700"
JETTON,"620000","149000","0","1500","1700"
JETTON,"623000","138000","0","1500","1600"
JETTON,"623000","145000","0","1500","1650"
JETTON,"623000","156000","0","1500","1600"
JETTON,"625000","147000","0","1500","1550"
JETTON,"626000","166000","0","1500","1900"
